review_id,product_reviews,user_id,product_id
"R2S0AYWUV349HP,R35OW9CYQNAYHY,R3B3DDF1D5NULK,R3LZQDRMNS5CZO,RUGI31F4HDHOV,R24GFJRFT12S6S,R231AEG1IO02JM,RD31MI3UMAXP8","Great Cable, Charging Speeds Could Be Better,Good,A good cable.,One of the best type c cable,Works as intended.,A good buy. The extra length helps a lot.,Good","AHMKXORT3VNMB75C3EUBYMFYELFQ,AEKJRELVNMICYPOYTKMVF52YX2WQ,AHQPBXZSJ3XZILPJVXE4BN7ZL26A,AGELSEJKLWPVNPXQ7DGK63PEQF5A,AGGBXJFPXZVOJMMB6MMQOPLCJWGA,AEWA5TH6PMRZXMFY5MHCIU2MNFHA,AHPDFQLNLMNV5X4QNH6J7IUMREAQ,AGKQKPUOEC3LQR7GHBQYAHPTU4SA",B08QSC1XY8
"R2Z9ENI1BK4EAB,R2JTBG4GO7WPMG,R3GKCN4UH999M8,R3EGXE69JQH9AG,RCX9JVSY2ISRL,R1UVGU3RQMOG49,R2VQFSALVKRALF,R1M45F72399D3L","Good,Genuine product,Not first charge this cabil,,Nice cable but known durability,Got a used type c to c cable and the xable was damaged,The product is Genuine and Good,Abdul kadir","AEQWVGESA7TDGK7KZ4DAJQGYH32A,AECGAMNNIMW5QOPOBXRYQAKMQGEA,AEA5X2W76STDCKVMFZ2WP7H7QFUA,AEWMPOUFVOFZ3WMJGHLOYQ7VGUJQ,AGLVW6SUWTW35HT5AYQR4CKA5IOA,AFSU7KWDY4KGQSFFCRXJ4IPJREAQ,AHS7DI2FACP3P3FNVH7263NLW2TA,AELNHGVCLQTWAEFDH244JJZZSVAQ",B008FWZGSG
"R1Q323BB35OP30,RJ0CSQUUWFF9W,R23OB4XMH3S9QD,R1K5FQR6CYMQAV,R3QMD6JDUGQUCI,R1R5LTMWOXI38M,R241G3F07D3OBH,R1O7BQ61DXRVWW","The metal pin is losing it's strength,Sahi h bs 44 rupe ki and dilivery charge 40,Good Charging cable,Good sturdy micro usb cable with good charging speeds,Cheapest micro USB cable in the market,boat is better than this,I bought this for 199rs best charging cable for all mobiles,Good","AF477BP57JM7Z4JD4PYB2K33R6AQ,AGTDD34Y77OB36JNYQWQDN7MHECQ,AG7POKBSWQUO4VOYD4HDWYKMMJ4Q,AFZS6H2ZFJEJHRWIJ3IYL7V6KRPA,AHCYM2ECKI2MNOIDHDG4PT6IIN6A,AECZ4IP3TBM4EUG52BZAOQV3EKIA,AH6RQDXZYKAUPNBOYC4NAZERTFOQ,AFTVETL4HGH4KRUF4NXGJUEDPBAQ",B0B4HJNPV4
"R7S8ANNSDPR40,R3CLZFLHVJU26P,RFF7U7MPQFUGR,R1MV1NKC23DWPI,R11D3U0V2XKDKF,R18MP1KLUE18PC,RWGJNVEH5ZQME,R1XN72FU6Q37IH","It's pretty good,Average quality,very good and useful usb cable,Good USB cable. My experience was very good it is long lasting,Good,Nice product and useful,-,Sturdy but does not support 33w charging","AEQ2YMXSZWEOHK2EHTNLOS56YTZQ,AGRVINWECNY7323CWFXZYYIZOFTQ,AHBAT6VLOXWGYDL57KHCNCLPXAKA,AF7NDY2H6JVYTSQOZP76GCATQ34Q,AFV7ZA733ZLME4KNLZPMPCBUNPPA,AHFAAPSY2MJ5HYOU2VQDJ7AQY4NQ,AH2WGV2PEBUTICRPBEEVKF24G5LA,AEP4MK3EKOBDKTGPJTRN5RBDIODA",B08Y1SJVV5
"R213ILI3XNVHQ0,R1LZN1V8UCR9IU,R1EBFTZINSJ0LG,R3BKR3VZ1U81LW,R5OJ20F8H5T8U,R1FKQR9LSBVLH2,R3R8UN7IQY7EIT,R2WBDNEW6HCVSH","Good,Worth to buy,Great value for price,Good product,Nice product.,Reliable and worth it!,Much more sturdy and durable than Apple cable,Good","AF2IRSQZKMBGX44YDNUPYRHWXOZQ,AF6VSSXOI3Y4PZCNRJ3L27NCXPYA,AHQKC4MLLVOPBTKJFDBGTXFRKLYQ,AGX5ELLH3KJJ4CY2DJJOXDSOEI6Q,AGJ23TWSY6YFMAVSEAOAUEWO4QLQ,AFOHB4M2RWSUQ3SSZWPMD2FPH6PQ,AFVHKKOI25DAQSETPL7Z5W5SIVUA,AE55WJERHR4C7SEAIWX4JJHFSZBA",B07XLCFSSN
"RW294SCHB5QTK,R24AGC1O5RVWYI,R3NT7AA2V3I2FB,R2WGLZMFMUHY4G,R34ZQBSQFAGSQB,R26YQ2I8VG8AXE,R1M1FEBTZ4UHXZ,R1QV3OMDYZ42VP","Worth it!,Good one,Robust and effective.,Good,Good,It's a good product under 199 rupees It's neatly packed and has good quality built,Nice product,Worth the price","AHUH7OYN3LAUATF5EGA575WCDI6A,AFQRX6TAM6CHKARXIXR25X4Y2K2A,AFIAYICSN46TZ373SYU2DLQH7MHQ,AE7O44O3ZCU6YCS56X4UBNSMN2DA,AG7KTA6KY5FALZELPIEMQBXP6TYA,AFW2YA3CWHADWVPZJRCSYJJ2O3YA,AGOGMKLERURWSCD4RIH53WPEVTWA,AHXAYZML25KY3YMOTME234UUGWXQ",B09RZS1NQT
"R2J3Q3BUHJ2S7E,R2H2ELE1DG24VY,R1U1S7X7BPSZBU,R9XVQWX40D175,REHUMWC9Q9EAG,RLEFI0WUITF14,R1M41TK6XDE47C,RUM8TBPKUE5UF","Decent product. Value for money.,Value for money,Improvements Needed,Everything thing good except the installation experience,Overall taking all aspects TV is good within the price point,Tv installation services,One among the good TVs in the market.,Picture","AGDOVGWZKEQ3M6DA2GHV6WUZT5SA,AGEUXHN7U2Q26CM6TFOTW7GZXFXQ,AHYXZVXUY3QTBP7IBFIUBSZVH2XQ,AGO4OKG6KVBAAE52Q62JBKHRDFFQ,AGOARJLTS744KQC3BTKT5KQVOJUA,AF6XISKAQXTX3Q5RUF2M2VKOJ66A,AEP6PYK2DLTD5UCMURSUNUE4IE5A,AHJSNMHQQWE6LMFRATH5LLJBQQXQ",B0B3MMYHYW
"R32JZC43P990BL,R3H7SAJ305WZL4,R37X6NTSTYLVQA,R2D7LP2EBIX3W8,R3C7TL9CMBKBQK,R3UI3Z6GBVW39Z,R331DK9D3GC0XJ,R2G3RRE7N560V7","Product is as expected,Cable has problem with samsung galaxy s8 ultra tablet,Quality and service is good.,It's perfect, definitely what i needed,Worth buying this cable,Just awesome ðŸ‘Œ,fast charge","AHRUMHBZ7IAQPLH4W5Y3A6HLQFVA,AGSJW5TCLJEKW4HAJAA4XRRNDAWQ,AFPK3KEV3ZSEJ7K6U6C3LERQ2E7A,AE43YOKQNGCH4SSBHBYFXDSPX6YA,AF6UDET5A7UZVF6X6PLTCNPAG2JA,AG4NQECOQ6XL3YXY2ARSILF65W6Q,AGQKQGF2M565PCZ2RPUYM7HIWH3Q,AF5PAF6QWH67HHLGCH6LBYQJPPUQ",B09C6HWG18
"R2AE3BN2Y58N55,R6YVRITBSRECR,R232KD83Q3MVML,R23FRK2ABESQGU,R3NE24KAHO8M69,R2PZRPBF9ZAOMA,R1DC9VBYLSSEB,R2BBEAL7JZWXYR","Functionality as described,Working,Great USB in budget,Good,Good,It just works,Works with my Casio ct-x700 well,Still working after 3 months","AEYHTCWWZYU3JQBU6SLNFFT3OMVQ,AENQPV63OVBZHJ7L7V37M2ADFY7Q,AH7J7BCTWAMK2REWT4AMA2V5DPUQ,AFZSC27UUKDN5VYQVMAPYZNQTULA,AHM56NVJXROPTI5WICZITI4YAZAA,AEWZZXQWEU2QSVBCT7AJQ3FXMZWA,AFBLTBDVC23HRPXW2OQ2JDV3BNNQ,AGCX23QVQFBCYCAUWQNM4YHMKMQA",B00NH11KIK
"R1VOXBV87EI37W,R1BIBCTNJPJOX3,R2RRCA47QEK9C1,R2WHV3RU3J4985,R22K5MQ8Z8N6L2,R3TQACIQUXT2WO,R2YKPF09C6G76,R1E6GYG29CA7RM","DETAILED REVIEW after 3 WEEKS of Usage !!!,Priceworthy.,It's a good product,Good,Vivid picture quality is stunning,SUPER DEAL,Value for money,Very nice","AHB43CZ4RHLJ5S6CBOWX6MEI7J4Q,AHP24JLRZ2DTLBEX22A6DVUJDSBA,AGLKKKJCKHZ32S7MCK46JWDZ2A3A,AHXCZCBKCKFAOJJ2GOCQS3OKPQOQ,AHZ4UBDUCUMY6IGCR67LB4P5RBXA,AHCGV72I3RKXOSSUNK3SQOB677NA,AFTCOTLY72MCSV5WHMHSZ67ZZG6A,AEF55HUCR2L3DMBXVV4SGD55JKIQ",B09JPC82QC
"R3HXWT0LRP0NMF,R2AJM3LFTLZHFO,R6AQJGUP6P86,R1KD19VHEDV0OR,R3C02RMYQMK6FC,R39GQRVBUZBWGY,R2K9EDOE15QIRJ,R3OI7YT648TL8I","Satisfied,Charging is really fast,Value for money,Product review,Good quality,Good product,Good Product,As of now seems good","AG3D6O4STAQKAY2UVGEUV46KN35Q,AHMY5CWJMMK5BJRBBSNLYT3ONILA,AHCTC6ULH4XB6YHDY6PCH2R772LQ,AGYHHIERNXKA6P5T7CZLXKVPT7IQ,AG4OGOFWXJZTQ2HKYIOCOY3KXF2Q,AENGU523SXMOS7JPDTW52PNNVWGQ,AEQJHCVTNINBS4FKTBGQRQTGTE5Q,AFC3FFC5PKFF5PMA52S3VCHOZ5FQ",B07JW1Y6XV
"RSNHWPVLK9SAQ,R2RKKAN3GRHI0G,R1FVWKC3ORTKKX,RTWMPZGIX9EDV,R3TRCC0769D12A,R2NJK9AW0NVU1C,R3M97OC4YJNBQT,R2IUPWWR3XMJ3D","Dual Bandwidth,It's good,Simple and effective,Easy plug and play,Only 200mbps support,Great Device for Old Laptops,Good device but be careful for a defective one.,Excellent Speeds and Coverage!","AEM356PVXFHAXWV56KDO75FS5WPA,AHVTFTBEBRRJCG72ZG7ABDNQSAOA,AHFTFGF2YB5ZEUB3NC3KOBGZBG5Q,AEI36WUCG27UYFAGDF7HX74VEGIA,AGW3NGXVSGUB34Q5V6ACANURQMGQ,AEIMBDWSM42YEDEE6476WUXFZJHQ,AHM5MCT3ZO5Q2MBYZUDB6UI5AXLA,AFTPXYKUNENYJVDOC55L2CJXPXFQ",B07KRCW6LZ
"R3F4T5TRYPTMIG,R3DQIEC603E7AY,R1O4Z15FD40PV5,RDVX50PD4CTFE,R3H6WKG0TA5CGU,R3Q3L1KP5QWPV3,RU0LU2PAIIME,R20FTANBPFA653","Worked on iPhone 7 and didnâ€™t work on XR,Good one,Dull Physical Looks,Just Buy it,Go for it,About the product,Get charging cable at the price,Working well.","AHIKJUDTVJ4T6DV6IUGFYZ5LXMPA,AE55KTFVNXYFD5FPYWP2OUPEYNPQ,AEBWA5I4QFCA3P3OBEPMELBGN4GQ,AHMGAC6QM62UXNEOCZIHLHSXPP2Q,AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,AEAMIR3CMSA32IDEINSJKHRNANTA,AF355FTXYAKFH5NYPRTE7SL3WO3Q,AG5DWPD54QGSLWJ6QUFERLPNAX4Q",B09NJN8L25
"RWSHFGBE1WU3I,R1VBNTH3HSMVMB,RTATA9H2ELJ81,R1B0APD6HVOT8V,R99TNL1C7XQ5O,R37RT17N8YUWT4,R1WG1ARVL9YH61,R2UFM5PKO62Z5R","Its slow in charging,Ok product,Looks good, but charges slow,very slow charing.,Poor quality, iPhone part will last for two months only, other two are ok","AE47XF2766XJOEOI42DVP2HMB4YQ,AH6JPV326WGUKC2J4EGVP3IN6ZLA,AF4X3QT4KW3DV2HUMQVSOJDISOOQ,AG46FAHE6KV3OQCLJYKRDZWNNYGQ,AFG6OH7UYU5ZITX4NE2KQR3DX5SA,AFCZMUBZNRVRW2EJJKK5PN2YQZVQ,AHDMHAUOY75NWLNOF3X4UPNKXFSQ,AHWCWBYXHX4QO7ZOFUYIUFTTAJIQ",B07XJYYH7L
"R2EJIN3N3L3XKI,R2JMJ8QNG66LV4,R3B46JNPC2T4E7,R3HHJCTEJ7J9CS,R2LOAPI3SK4RCX,R1MLGZDQDKIVIF,R10KVN4LSVD459,R3BO9D050WHWVX","good tool to use for,Brand is always good,Overall good and a better experience,It is useful to me.,Works well with cpplus dvr,Good,Its not plug an play u need to install the driver and will support till 2.4 Ghz not above that,Surveillance Camera In My House","AGA2PZGWMQIRA46VYOTICFE7KCBA,AHI2QJ4CLTCQWACDIC2LDFJPDAPA,AEXAFY7V2ZRZI2GD2J6KDOWBZUBQ,AHAEBXTXQDY355AGFMFX3Z2VAAUQ,AETRIARSUFSMNG5LFJZMW6CBJMMQ,AEHQQTEDMSXRGSBDDEIH3JF4AOMQ,AGMG74N6WQGI376W7GEJJ4XD3ARQ,AG7QMBEFFY2LJJKKEVWMJU2BMNRQ",B002PD61Y4
"R1FKOKZ3HHKJBZ,R2WNMZI1EXTA0H,RCA1M3W4RIXUR,R3BKCLL6D7ZLIX,REVSR0ILY3547,R15W5KMQB95IV5,R10PB68FRUHT5V,R3TLCE9JSBU3UP","It's quite good and value for money,Works well,Hdmi cable,Value for money,All good,Gets the job done,Delivery was good,This one was my need to purchase","AEYJ5I6JZZPOJB6MGWRQOHRQLPSQ,AFY5TVFOMVHGBPBTIJODYDQRZM5Q,AE3O6366WGEQAANKJ76QETTUQQTQ,AEQIJCPWSBCDKUO5VROXXHWX3PPA,AGVIAQK2HQ47P7UVXHW2NBAEU7YQ,AE3D5CJ2GDUP5SQ3AAYMVAGDTX7A,AH77IQRYD54XCRMCO7XEAIAYCLPA,AEA2HQHMFG3ZGJFOLLJQ65WKIZUQ",B014I8SSD0
"RVEWH0LAEO3NH,R3E42NTD6HXN1Q,R3IC0VLPIDBPTY,R1F0O9EAQGRSQS,R2B02VD2RPE2SE,RO2E58ZA8YH7E,R10AUMHF2MJRRU,R1BBQYI4QO69ID","Overall Good,Works well. Will comment on durability after using it for a few months.,Nice product,Channel button doesn't work,Compatible with every smart tv,functionality at a budget,Number keys not working,It's good to go ahead with this","AH5G2FWQ6AJBXK2IDCA22BNQTT2A,AEEV73PQDYYMSQSW46LQMZ526YVQ,AHWB25RGISH5XJ2YQCR4J6FDBPOQ,AE2PYPC3OF2HEF4NCE63FBFFFOMQ,AHYUM6XUA4K6V4QEAPT5MLQQIDPA,AG6U2ZW7UGA562DK4W6NVANEMKDA,AFALQ6JKOEKVRVI3BZ2G5PJ63HQQ,AGAXJLX3K3I7WQKQA4Q4NT2IJ2WQ",B09L8DSSFH
"R22EUJ1B1AM0OU,R2K89RVGN8N9MO,R177X9L6ND6OA7,R2YU5RDRT44DE6,R1K5FLRLAUZLKF,R1HAZS2PLM3RRQ,R3EX1BCG3VPANF,R1C72DNWTJGUI2","Using it with my QC 3 Charger .So far- So good.A Quality cable with a sturdy construction & troublefree performance.,Awesome product go for buy it ðŸ‘,Execellent,Sturdy micro USB cable for Old phones,Super,Product description says 3 feet it's hardly a foot length wire.,Good,Excellent quality cable","AF7IXQKBUL6NEIQG4R53LMJJUGXQ,AFODI4XXHXHBFFUHK7N5LVKWEXTQ,AGNONTMQDE5KLLDEEB57Z3C5WAEA,AFW6NV5N3FUXV3CNUACPSYC5AB3Q,AEW6KBDGJEWIOQKAW3FP74GMV6TA,AEGT7WPGXXMSH5J3LZLL6CPJ7QMQ,AEKCUG7WMX6KMP6VFBWI3ICW5CBQ,AF2544C4RGIBQX7Y4JMKMSMXMRRQ",B07232M876
"R2GUL8IL005EGF,R3NZCVYJBN0CPD,RHUJOS46Q51UG,R1ZW4PQHUECROJ,R7F86XL2S6MY,R1JRRVOFWQAC4C,R2WZHK2E301YV,R10J01VHCKFB42","Works flawlessly on Ubuntu 22.04 (if installed correctly),Best for kali. Do not read another review.,Nice product,From 0 to 70 â€¦,Good External Wifi Signal Provider,Superb,Awesome and easy to use,Good product","AHDFR3PDKEBV72HXRL3RJJLS3YYA,AHYUZ2BLKNN6UJLFYWCXCEFZTOVQ,AHBST4ZJ5665DV2TCR4W4J2OI3DA,AGHPOFCHZ73Q2Q2IFTCJLUSEL2NQ,AHOMYGLSLJLCOT7Z24PZSVJY3LJQ,AESJE2EZD7S7WOYBN7RE7ZF3J2MA,AF23GXF525XSMXPJBEHP4SPKOZNQ,AFX5NHAAOUKKENAT6GWNKY3X5YTQ",B07P681N66
"R22EUJ1B1AM0OU,R2K89RVGN8N9MO,R177X9L6ND6OA7,R2YU5RDRT44DE6,R1K5FLRLAUZLKF,R1HAZS2PLM3RRQ,R3EX1BCG3VPANF,R1C72DNWTJGUI2","Using it with my QC 3 Charger .So far- So good.A Quality cable with a sturdy construction & troublefree performance.,Awesome product go for buy it ðŸ‘,Execellent,Sturdy micro USB cable for Old phones,Super,Product description says 3 feet it's hardly a foot length wire.,Good,Excellent quality cable","AF7IXQKBUL6NEIQG4R53LMJJUGXQ,AFODI4XXHXHBFFUHK7N5LVKWEXTQ,AGNONTMQDE5KLLDEEB57Z3C5WAEA,AFW6NV5N3FUXV3CNUACPSYC5AB3Q,AEW6KBDGJEWIOQKAW3FP74GMV6TA,AEGT7WPGXXMSH5J3LZLL6CPJ7QMQ,AEKCUG7WMX6KMP6VFBWI3ICW5CBQ,AF2544C4RGIBQX7Y4JMKMSMXMRRQ",B0711PVX6Z
"R1Q0PEVL6X8WZJ,RW0MMI9AUXK5J,R2F3ACPBFRCFSK,R2SB3XYC8XHNUQ,R5L8G10EKZ9ZR,R3W2X53D3BLIBR,R29J3JSPZYQYCM,R35I0ZZH2J58P7","Good product but costly,Itâ€™s really long n sturdy no homo ðŸ”¥,Takes longer to charge than the regular cable,Quality is really good,iPhone X pink charging cable long one â˜ï¸,A good purchase,It charges fine for me,Absolutely fantastic USBðŸ‘ðŸ‘ðŸ‘","AFWJSD4AVIM6DC3YA63G2QPENQSQ,AGKSW3FNH3REYN3OKPKJN4KWXLMQ,AEI7HJU4RFV6NR5WSRDQV5ZSRYSA,AGFN3SLEECW6DYL2CVGLIHJCVVHA,AGY7ZX7WDDSGAZJBPPS3MCIL7U7A,AEX422U2J6S45PAKDJIFJB7WNVLQ,AEHU6ETDR7HVQOGLKITDETHZEO7A,AE7VL5JTR7ZZ67UPBM6KP2NYEOYQ",B082T6V3DT
"RFZ1X95QMXWFZ,R1P8SL54VCWSMQ,RSWY4LT0L7TCL,R2GEJ1MJF28QVM,R2K5NT5XE6LM6T,R26BYG85S4SSVY,R3HB3IY6922TUM,R3A3CEQUX9QMFE","Firestick plugging in issue, otherwise a good deal,Cheap & Best Product,Low budget led tv,Nice tv,Very. Good,Why is the installation guy asking for installation charge?,Good Budget Tv","AFIU4APGHOFMXEOVMSQMYKMZ46QQ,AEOFYPCJJQYCKISUR6EC66IZH23Q,AFZSMXS2MILXOSTT2ZEJDE3W7TLQ,AFREYXJZFUSZT7YHDJ4JOF67O6VQ,AGMQDZGGSEBXX4KBJOBAGIFI36OA,AHJ7INNUX3KZSEZRJKFMRJAX7TZA,AGYTCTSUZJJZTK2XVADTQI5MYUFQ,AFZHLQMILG47ZESR5TLNB5QK66HQ",B07MKFNHKG
"RQAF3Q7KCEGHP,R3CBLDFSRTKKYA,R3PZ3ENFIS7IJG,R2ACW4FTIVQJ77,R3K8YFINS1P9XN,R16G76XSWF9WTZ,R3O8ZTH4RRO02J,RXCDPPX5ZV2WX","Good product,Strong and powerful,Useful product.,Very nice ðŸ‘Œ ðŸ‘ product,Good ðŸ‘ðŸ»,Good,USB,Strong buid ","AF36YUJUEUU3SA42PFAULM2F5RYA,AESE26BMILSD6E4AVO3YM76G4UPA,AFFB6IUQ46CEIYZ2U7OAYVKAL5RQ,AGHGLXUVEHN4NFA3CCYIUFWBIC4A,AELBYFRFAGLMXQQJKVDUWO7QX2VQ,AHF4A3ZGP7G6JLXAAJ77O2QDJSEQ,AEGZCGGDNS4ZRNPG3CDULRVB5Z5A,AE4YGDAAZX7ZDDGP4BTONW72CMIA",B0BFWGBX61
"RJ19CW7WCSFUI,R3W3PK017U6SIG,RJB32KHP5D5O3,R3POHJCTG2XX71,R1EKLLUH4KRRS9,R2S00YTPGW362,R24N5IPVE7LGCM,R2ZOR8P02Z5J8F","The button contacts are not very good.,Okay for temporary use,Seller: Smart Place Store; Remote Not original,It's below average,Ok,Tata sky remote,Tatasky remote.,Working one","AEOM4KLP4SKKVSOCAMP7ORLGPGUA,AE4VKQV43AJEZDWE4WVJWFDY6RVA,AGAUULKME2K6WYOHPLL5XT5XLQGA,AFP5TMKVX6PTNYNMLHFCVDXCTN4A,AGNYTWD4ORSSUWNGICU3TRNRMRIA,AGQCT5HPQJXUN2FVZNCBSEQIYDPQ,AHWMHRT7TOMXLYI3XYM4K4OY3NEQ,AEXIFRBO4546MRMJHYKE2AH26VCQ",B01N90RZ4M
"R1LW6NWSVTVZ2H,R3VR5WFKUS15C5,R2F6GC79OYWUKQ,R3QZ19MECGWG9A,R2MPU42MYK7GPO,R33DVXFB4VYPZZ,R1SQ7OGFR4JRUR,R1S5F9QI0M1VBZ","Works on linux for me. Get the model with antenna.,Does what it say but other brands available at lesser price,Easy Handle,Great product,Perfect working,Speed is perfect,Great Design, Build","AGV3IEFANZCKECFGUM42MRH5FNOA,AEBO7NWCNXKT4AESAN443HQH35FQ,AE7GD3VRRYQEAHDR7FXJIR23INYA,AHPAW24BI5X2GCX5M2LHI72VSJJQ,AE2VXY4CFO36MDSIMPG43XHNF4GA,AHHQEKUNVETALN7DTRHUQ2WAWEKQ,AFMIFTNTUD5PIHGONWOTRMMZ5EBA,AHOJBIZVVIIFJKRREY4B6ESVA4KA",B0088TKTY2
"R3COVVOP2R7Z28,R2T6WHEO2ONNDD,RUFFV2QR43OCM,R2LK4WPIHJ7WDA,R6IPR9FHZ5BOT,R3DU4LFGTAIEMN,RVHHM5FW31JN1,R1QA870NJWIODF","Worthy and most affordable - Great TV,Good product,It's really worth the money but,Better product in this budget,Product review,nice tv,Best product,Budget friendly TV","AFUT7ANZTZYGLXU65EQ2D5OP6UMA,AGT7YYJVUC6ZHRKQHVUQZMDNLXEA,AE7OMK3IQJR2U2JZE2HQ4BKSPA6A,AGCRCU432TIF4J2EL7GBEWOIULGQ,AERQBL3BISJQVHO3RLOOA4HKZX5A,AHIWNZ2HBQAHVE4OWODM6WH4PMOQ,AH2347WTE3DZ3TIZUB5LCLZPAYEQ,AHIH3QL5XONYJWEXF7VKLFHZBDJA",B09Q5SWVBJ
"R25WW5K08CGVXV,R1229K72SC8VW6,R3G7X6LSJFGFXP,R19IPICAE9A24Q,R1J0JL7TOG1YNE,R37NLAA34276Y9,R13G1K0IPVB3EA,R188FGJWORTDSC","Nice,Awesome,Quick not chargerðŸ¤,Expensive at this price,Multiple mobile canâ€™t be charged at a time,THIS IS FAST CHARGING ON BOTH MY SAMSUNG PHONES AND IPHONE TOO. Go for it !!,Excellent quality!,CHARGING CABLE","AGH3POHLPXABF3I4ASSGTRXAUPPA,AEHVZHMJQYG456XUPYSWK7PWAJAA,AFBPPGDHU5S2IR5WEPYWGR4ABK4Q,AGEYWCB2JWQR7C3RF2SEK26PTK2A,AGWXGUALH6VESAYTZGWBZBUDTWFA,AHCG74BCEDINDMRYYF2QPYY3OHJQ,AHHGEASO3BOC2ET23MDU64DKQ5OQ,AF7TKY6E2EO7NSSPHFYFGE4FJDOA",B0B4DT8MKT
"R2ACU430AWSQ15,RZFPMZJQG4VEF,R2P7VTDLLMDOA3,R1B9M17A3N27E2,R4LNZP9RCX3H3,R3TL5BYHCMQSB3,R1B2BRD05LJZX4,R2WQKUAV6WUQ06","It's working,It's gud ðŸ˜³,Cable quality is good.,Durable and Works Well,Good data cable same as shown in pic,Portronics knonnect L 1.2 mtr Micro USB cable,Ok,Great quality","AFDCSF36NJYXASQOJCQWFQTN7SDQ,AGHRDOQP7F74DK6KEXSY2NLLKZVQ,AF7HUEJWED3ZUCLTT2MNQDL5BQOA,AH62QNZEYJYC6LNXAJ4BXL6JZZEQ,AFMQH2YLIY5ST5VNIUADLQYIUNAA,AF5TLUDL3JKYZS74QEAMDMPXC3ZQ,AF57UETI4YHWNPSAOF2OVMNVV2JQ,AHNI4LKKPLQLDFCWJZ24SX4BGT7Q",B08CDKQ8T6
"R3MXMT6V18JJ1P,R1BQE9L2M5L12J,R369X3BEG4QPC4,R1ZBU0U8R5KBQD,R1A0NYJ6MOX3U3,R3RYEYCYNV47BZ,R28TZ1RZWX14PP,RNGN2ZRL685Z5","Simple and good,Satisfied!,Good one,Light weight, good working,ok,Poor quality! Stopped working after a month!,Not able to connect","AED54H4JXQGZT6GANH6PJN4SNU7Q,AF652OHBGHAEER2HLOH45T6E65CQ,AFJLA3VGFKFSX3VC6UC4ZAYVR4DQ,AFGQN6RWDATMEVHEO5POPH6VYFRQ,AENYOOBQJZGYT4GNQRR3YEKI7KAQ,AHKZN2KHHR7CQWCGJDX26C5TBHXQ,AHMJ5EEDULQII3FGSNR7PSHQABVA,AEA4764BEJKLL5UEYQ75K6TRRD3A",B07B275VN9
"R3RUBB6REUGTT,R281851EB9L5G6,R4ATJJVUY9JO6,R18455FQDOCS3H,RLZ80A5MC1F5G,R2DYRNTDPPD8A5,R3IFT4P8VHQGL3,R1DSJOGV3DFZK2","Best(Branded) Budget TV,A high-quality 4k Smart TV from Samsung,Received Defective,Got Replacement,Nice product but,Tv is good,Best budget tv,Value for money. Samsung is always good","AHDIDVECFGA6OQRNUBPUO6366UGQ,AFSII6HTAHTHGXERUNDOISNWZUNQ,AF64ON4HPPVD43H6PK3CHPTTYSSQ,AELNBR4H6235Y7NVYNCGNABDIDFQ,AF35OXRSRJ335IGMNW5FYCJDLHOA,AE3CFONNMANNC5QPYIAXV67EUYUQ,AHCWRQHRUAVMTMUH5NYNB3P4NWEA,AGKZVBLHK472MSGAAUABFRZL7SYQ",B0B15CPR37
"RZJR37WFGXR9B,R39X6O18GM16TM,R18ZQ09EKVWZ9R,R3NHUC9S00KIR8,R30ZSNYE78E0O2,R2LVRBREQ4EFDM,R1UJ8BCYXWICT8,R34RH86MGL4HFB","A well-priced product.,Lenthy cord.,Product is working as expected.,Lengthy cable, works for car dashcam,Product is okay but they give 50rs for giving 5 stars.,Misleading length (1.2m), rest fine","AF42EMTPEJAL4LNEPPX77TN77UHA,AHBMZRY43T2GTYDVNFMUVASIBTPA,AECCRE6ZTCPFGPVWDNY3IYYHCMOQ,AHOURK4XKLPPC4VHEDJ25NP64NPQ,AFC5K7RQQYKFB5PV47KAX2CHVIIQ,AHEVOBT5PFXMIS5A7GAXRG52XARQ,AHNOMOD65QU6QKFP3AMH5QPGQO6A,AGN2VH6RTYG5CM3YVH34VGYJFO4A",B0994GFWBH
"R37S13YALMRPGK,R2OU2YTGFEMJHE,R25SDG11W8EAU9,R2W38EQOY97N87,R2U8MOGE4JDKBF,R2CN3CX7SGEWDK,RX74XLMFH35PD,R1B861YJE8YL2B","Its ok product not too good not bad,Cheap and best,Performance,Works well,Not working with Fast Charger,This Type-C cable is awesomeðŸ˜.,Does not support display,Good","AEITVIFC7WZAEQDIVWPB4KUGKLRQ,AHQVFZCGAMMHEBBOY4SXBSRF3ZDQ,AECB6RAIS3NCSRCNMUWNZAQARNMA,AE43KS43Y6L62UBGG6K64AD5OISA,AGCBWB4YSTCDFAERTYIJ52KVW6EQ,AGPWASWUND4PQYWAP6ICZEPQCWZA,AFHT4L657CBTBKZ2UZEYQBAROXNA,AFQEZSS2I5IGAKZY3Y3CGDZLCJIA",B01GGKZ0V6
